,Date,"(State, County)",Sum of Mobility,Beta
268,2021-01-24,"('California', 'San Francisco')",1.6127871262838889,0.0348525027297163
269,2021-01-25,"('California', 'San Francisco')",1.7587476676722216,0.024235863337359
270,2021-01-26,"('California', 'San Francisco')",1.7335317772276138,0.0188158257862936
271,2021-01-27,"('California', 'San Francisco')",1.529402033520347,0.0188864092883859
272,2021-01-28,"('California', 'San Francisco')",1.6683620459534143,0.0255564713319664
273,2021-01-29,"('California', 'San Francisco')",1.682188769712562,0.0229506911225632
274,2021-01-30,"('California', 'San Francisco')",1.683739811863362,0.027336549223493
275,2021-01-31,"('California', 'San Francisco')",1.6890207287523935,0.0325354799917881
276,2021-02-01,"('California', 'San Francisco')",1.6859739074707107,0.0330988320122646
277,2021-02-02,"('California', 'San Francisco')",1.753332647070756,0.0435825126447074
278,2021-02-03,"('California', 'San Francisco')",1.5073404418233924,0.0421048174776417
279,2021-02-04,"('California', 'San Francisco')",1.606014016999024,0.0287549754482371
280,2021-02-05,"('California', 'San Francisco')",1.6639683577043454,0.0403259532047514
281,2021-02-06,"('California', 'San Francisco')",1.686393990681469,0.0358167294353031
282,2021-02-07,"('California', 'San Francisco')",1.6676001052348557,0.0374522873674627
283,2021-02-08,"('California', 'San Francisco')",1.7534487422730676,0.0382397826583383
284,2021-02-09,"('California', 'San Francisco')",1.7597587452307324,0.0241148083247964
285,2021-02-10,"('California', 'San Francisco')",1.7379238759093762,0.0217520949185099
286,2021-02-11,"('California', 'San Francisco')",1.5288228608088226,0.0361937331219592
287,2021-02-12,"('California', 'San Francisco')",1.672269187164544,0.0237823842379925
288,2021-02-13,"('California', 'San Francisco')",1.7268543225449386,0.0136783521610055
289,2021-02-14,"('California', 'San Francisco')",1.7371937196079594,0.0242174763368047
290,2021-02-15,"('California', 'San Francisco')",1.7456295292451307,0.0283289356818408
291,2021-02-16,"('California', 'San Francisco')",1.777377206742816,0.0224498473397164
292,2021-02-17,"('California', 'San Francisco')",1.6260065153817451,0.0271293995784583
293,2021-02-18,"('California', 'San Francisco')",1.7135089326519966,0.0247816924386553
294,2021-02-19,"('California', 'San Francisco')",1.7071478470591557,0.0327810882004158
295,2021-02-20,"('California', 'San Francisco')",1.8143037187486892,0.0322717351656047
296,2021-02-21,"('California', 'San Francisco')",1.8703842597226077,0.0295123566057475
297,2021-02-22,"('California', 'San Francisco')",1.917636538339123,0.0279331417878363
298,2021-02-23,"('California', 'San Francisco')",1.9510198028065855,0.0256983256064765
299,2021-02-24,"('California', 'San Francisco')",1.7352961864488428,0.0207192561023321
300,2021-02-25,"('California', 'San Francisco')",1.8194680950325088,0.021906268219239
301,2021-02-26,"('California', 'San Francisco')",1.8026658836388672,0.036825160011645
302,2021-02-27,"('California', 'San Francisco')",1.9212153002345296,0.0290351264302878
303,2021-02-28,"('California', 'San Francisco')",1.8728576079922947,0.0191956499200477
304,2021-03-01,"('California', 'San Francisco')",1.976962814212399,0.0203170953736712
305,2021-03-02,"('California', 'San Francisco')",1.9956431706858475,0.0243577571935371
306,2021-03-03,"('California', 'San Francisco')",1.8511963615918712,0.0304148878756368
307,2021-03-04,"('California', 'San Francisco')",1.4362711474438603,0.0360928081030711
308,2021-03-05,"('California', 'San Francisco')",1.4851542689909505,0.0126619290906477
309,2021-03-06,"('California', 'San Francisco')",1.5122609253392854,0.019498049122387
310,2021-03-07,"('California', 'San Francisco')",1.5912842976897283,0.0263350870299432
311,2021-03-08,"('California', 'San Francisco')",1.6661075046026277,0.0237160478423138
312,2021-03-09,"('California', 'San Francisco')",1.693558322101408,0.0244083236395678
313,2021-03-10,"('California', 'San Francisco')",1.853842966567909,0.0242966113359776
314,2021-03-11,"('California', 'San Francisco')",1.9235696332307892,0.012531804483127
315,2021-03-12,"('California', 'San Francisco')",1.9668939123693323,0.0214343019959039
316,2021-03-13,"('California', 'San Francisco')",1.9665254882337095,0.0287361381664301
317,2021-03-14,"('California', 'San Francisco')",1.9072444866475915,0.0255727064348968
318,2021-03-15,"('California', 'San Francisco')",1.9526008037861025,0.0254511138707963
319,2021-03-16,"('California', 'San Francisco')",2.079825520659673,0.0320304024584237
320,2021-03-17,"('California', 'San Francisco')",1.9577645089052969,0.041863341169003
321,2021-03-18,"('California', 'San Francisco')",1.9113401426396857,0.0463002191622017
322,2021-03-19,"('California', 'San Francisco')",1.9430504747586144,0.050756512784961
323,2021-03-20,"('California', 'San Francisco')",1.9534801662509105,0.0366198883642311
324,2021-03-21,"('California', 'San Francisco')",1.9754101546272804,0.0561005889280245
325,2021-03-22,"('California', 'San Francisco')",2.1312353787910614,0.0461484594949029
326,2021-03-23,"('California', 'San Francisco')",2.127709195447358,0.0663196101274299
327,2021-03-24,"('California', 'San Francisco')",1.856189250760082,0.0507882725605488
328,2021-03-25,"('California', 'San Francisco')",1.862832158665662,0.034653290247542
329,2021-03-26,"('California', 'San Francisco')",2.049155369173223,0.0502130090432344
330,2021-03-27,"('California', 'San Francisco')",2.061562760265197,0.0410833560499477
331,2021-03-28,"('California', 'San Francisco')",1.9466100256476804,0.0378644783813059
332,2021-03-29,"('California', 'San Francisco')",2.048924852736946,0.0709784785875969
333,2021-03-30,"('California', 'San Francisco')",1.9562000240484545,0.0356889083033499
334,2021-03-31,"('California', 'San Francisco')",1.7213926460013491,0.0443991342572294
335,2021-04-01,"('California', 'San Francisco')",1.8934891397500468,0.0544691936191346
336,2021-04-02,"('California', 'San Francisco')",1.8803269326657115,0.0502205696223718
337,2021-04-03,"('California', 'San Francisco')",1.8511444641378727,0.0703802489327024
338,2021-04-04,"('California', 'San Francisco')",1.9611280153872104,0.0565630218819861
339,2021-04-05,"('California', 'San Francisco')",1.9635588662917152,0.0520598714359258
340,2021-04-06,"('California', 'San Francisco')",1.8612935654067329,0.0744811684939749
341,2021-04-07,"('California', 'San Francisco')",1.755419740449283,0.0656452042828596
342,2021-04-08,"('California', 'San Francisco')",1.9217914099583928,0.0748783798414548
343,2021-04-09,"('California', 'San Francisco')",1.9078414655756128,0.0608617219633109
344,2021-04-10,"('California', 'San Francisco')",2.0428559553772843,0.0495134671244962
